"","TimeEST","TemperatureC","Dew.PointC","Humidity","Sea.Level.PressurehPa","VisibilityKm","Wind.Direction","Wind.SpeedKm.h","Gust.SpeedKm.h","Precipitationmm","Events","Conditions","WindDirDegrees","DateUTC","tmp_date"
"7601",17:51:00,28.3,8.3,28,1016.9,12.9,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-26 21:51","052616"
"7613",18:51:00,28.3,6.7,25,1016.9,12.9,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-05-26 22:51","052617"
"7621",19:51:00,27.2,5,24,1017,12.9,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-26 23:51","052618"
"7632",20:51:00,25.6,9.4,36,1017.1,16.1,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-27 0:51","052619"
"7641",21:51:00,24.4,10,40,1017.4,16.1,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-27 1:51","052620"
"7651",22:51:00,24.4,11.1,43,1017.7,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-27 2:51","052621"
"7662",23:51:00,24.4,10.6,42,1017.6,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-27 3:51","052622"
"7671",00:51:00,24.4,11.1,43,1017.3,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-27 4:51","052623"
"7681",01:51:00,23.9,12.2,48,1017.7,14.5,"WSW","7.4","-","N/A",NA,"Clear",250,"2016-05-27 5:51","052700"
"7692",02:51:00,23.3,12.2,50,1017.6,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-27 6:51","052701"
"7701",03:51:00,23.3,13.3,53,1017.8,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-27 7:51","052702"
"7713",04:51:00,23.3,13.9,55,1017.7,14.5,"Variable","5.6","-","N/A",NA,"Partly Cloudy",0,"2016-05-27 8:51","052703"
"7721",05:51:00,23.3,14.4,57,1018,11.3,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-27 9:51","052704"
"7731",06:51:00,23.9,16.1,62,1017.7,11.3,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-27 10:51","052705"
"7741",07:51:00,23.9,16.1,62,1018,9.7,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-05-27 11:51","052706"
"7752",08:51:00,24.4,16.1,60,1018,9.7,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-05-27 12:51","052707"
"7761",09:51:00,26.1,16.7,56,1018,9.7,"Variable","5.6","-","N/A",NA,"Haze",0,"2016-05-27 13:51","052708"
"7772",10:51:00,27.8,16.7,51,1017.7,9.7,"Variable","9.3","-","N/A",NA,"Haze",0,"2016-05-27 14:51","052709"
"7781",11:51:00,28.9,17.2,49,1017.8,9.7,"Variable","5.6","-","N/A",NA,"Haze",0,"2016-05-27 15:51","052710"
"7791",12:51:00,30,17.8,48,1017.4,9.7,"South","7.4","-","N/A",NA,"Haze",180,"2016-05-27 16:51","052711"
"7801",13:51:00,29.4,17.8,49,1017.1,9.7,"Variable","5.6","-","N/A",NA,"Haze",0,"2016-05-27 17:51","052712"
"7813",14:51:00,27.8,17.2,52,1016.9,9.7,"Variable","9.3","25.9","N/A",NA,"Haze",0,"2016-05-27 18:51","052713"
"7822",15:51:00,26.1,16.7,56,1016.7,11.3,"South","14.8","29.6","N/A",NA,"Partly Cloudy",170,"2016-05-27 19:51","052714"
"7831",16:51:00,26.1,16.7,56,1016.4,11.3,"South","13","29.6","N/A",NA,"Partly Cloudy",170,"2016-05-27 20:51","052715"
"7841",17:51:00,27.2,16.7,52,1015.9,11.3,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-27 21:51","052716"
"7852",18:51:00,26.7,17.2,56,1016,11.3,"South","5.6","-","N/A",NA,"Partly Cloudy",170,"2016-05-27 22:51","052717"
"7862",19:51:00,25.6,17.2,60,1016.1,11.3,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-27 23:51","052718"
"7872",20:51:00,25.6,17.2,60,1016.6,12.9,"Variable","7.4","-","N/A",NA,"Partly Cloudy",0,"2016-05-28 0:51","052719"
"7881",21:51:00,25.6,17.2,60,1017.3,12.9,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-28 1:51","052720"
"7891",22:51:00,25,17.2,62,1017.4,12.9,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-28 2:51","052721"
"7902",23:51:00,24.4,17.2,64,1017.9,12.9,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-05-28 3:51","052722"
"7912",00:51:00,23.9,17.2,66,1018.2,12.9,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-28 4:51","052723"
"7922",01:51:00,23.9,16.1,62,1018.5,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-28 5:51","052800"
"7931",02:51:00,22.8,15.6,64,1018.5,14.5,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-28 6:51","052801"
"7942",03:51:00,22.2,15,64,1018.5,14.5,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-05-28 7:51","052802"
"7952",04:51:00,21.7,14.4,63,1018.6,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-28 8:51","052803"
"7962",05:51:00,21.7,14.4,63,1019.3,12.9,"West","11.1","-","N/A",NA,"Clear",260,"2016-05-28 9:51","052804"
"7972",06:51:00,22.2,14.4,61,1019.7,12.9,"WSW","13","27.8","N/A",NA,"Clear",250,"2016-05-28 10:51","052805"
"7982",07:51:00,22.8,15,61,1019.7,12.9,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-28 11:51","052806"
"7992",08:51:00,24.4,15.6,58,1019.9,12.9,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-28 12:51","052807"
"8002",09:51:00,25.6,17.2,60,1020,11.3,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-28 13:51","052808"
"8014",10:51:00,28.3,17.8,53,1019.9,11.3,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-28 14:51","052809"
"8022",11:51:00,30.6,18.9,49,1019.9,11.3,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-28 15:51","052810"
"8032",12:51:00,31.7,18.3,45,1019.2,11.3,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-28 16:51","052811"
"8042",13:51:00,32.2,18.9,45,1018.9,11.3,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-28 17:51","052812"
"8052",14:51:00,32.2,18.9,45,1018.4,9.7,"Variable","11.1","-","N/A",NA,"Haze",0,"2016-05-28 18:51","052813"
"8062",15:51:00,31.1,18.3,46,1018.4,11.3,"South","9.3","25.9","N/A",NA,"Clear",170,"2016-05-28 19:51","052814"
"8072",16:51:00,31.1,17.8,45,1018,11.3,"South","11.1","-","N/A",NA,"Clear",170,"2016-05-28 20:51","052815"
"8082",17:51:00,30,18.3,49,1018.2,11.3,"Variable","5.6","-","N/A",NA,"Mostly Cloudy",0,"2016-05-28 21:51","052816"
"8092",18:51:00,28.3,18.3,54,1018.5,11.3,"Calm","Calm","-","N/A",NA,"Mostly Cloudy",0,"2016-05-28 22:51","052817"
"8104",19:51:00,27.8,18.3,56,1018.7,11.3,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-28 23:51","052818"
"8113",20:51:00,27.2,17.8,56,1019,12.9,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-05-29 0:51","052819"
"8122",21:51:00,26.7,17.2,56,1019.6,12.9,"Calm","Calm","-","N/A",NA,"Scattered Clouds",0,"2016-05-29 1:51","052820"
"8132",22:51:00,26.7,17.8,58,1019.7,12.9,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-29 2:51","052821"
"8142",23:51:00,25.6,16.7,58,1020,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-29 3:51","052822"
"8152",00:51:00,25,13.9,50,1020.1,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-29 4:51","052823"
"8162",01:51:00,24.4,13.3,50,1020.3,16.1,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-29 5:51","052900"
"8172",02:51:00,23.9,12.8,50,1020.2,16.1,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-29 6:51","052901"
"8182",03:51:00,23.3,12.8,52,1019.9,16.1,"WSW","5.6","-","N/A",NA,"Clear",250,"2016-05-29 7:51","052902"
"8192",04:51:00,22.8,12.2,51,1019.9,16.1,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-29 8:51","052903"
"8202",05:51:00,22.2,12.2,53,1020.2,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-29 9:51","052904"
"8213",06:51:00,22.8,13.3,55,1020.6,14.5,"WSW","13","27.8","N/A",NA,"Clear",250,"2016-05-29 10:51","052905"
"8222",07:51:00,23.3,13.9,55,1020.7,14.5,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-05-29 11:51","052906"
"8232",08:51:00,25,13.9,50,1020.5,14.5,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-29 12:51","052907"
"8242",09:51:00,26.1,14.4,48,1020.5,12.9,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-29 13:51","052908"
"8252",10:51:00,27.8,15.6,47,1020.3,12.9,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-29 14:51","052909"
"8262",11:51:00,28.9,15,43,1020,12.9,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-29 15:51","052910"
"8272",12:51:00,30,15,40,1019.6,12.9,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-05-29 16:51","052911"
"8282",13:51:00,29.4,16.1,44,1019.4,12.9,"SSW","13","-","N/A",NA,"Clear",210,"2016-05-29 17:51","052912"
"8292",14:51:00,27.8,12.2,38,1019.1,14.5,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-05-29 18:51","052913"
"8302",15:51:00,26.1,16.1,54,1018.6,14.5,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-05-29 19:51","052914"
"8314",16:51:00,25,17.2,62,1018.3,14.5,"SSE","11.1","-","N/A",NA,"Clear",160,"2016-05-29 20:51","052915"
"8322",17:51:00,24.4,17.8,67,1017.8,16.1,"South","14.8","35.2","N/A",NA,"Clear",170,"2016-05-29 21:51","052916"
"8332",18:51:00,24.4,17.8,67,1017.6,16.1,"South","14.8","27.8","N/A",NA,"Clear",170,"2016-05-29 22:51","052917"
"8342",19:51:00,23.3,17.8,71,1017.8,16.1,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-29 23:51","052918"
"8352",20:51:00,22.8,17.8,73,1017.7,16.1,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-30 0:51","052919"
"8362",21:51:00,22.2,17.2,73,1018,16.1,"SSE","9.3","-","N/A",NA,"Mostly Cloudy",160,"2016-05-30 1:51","052920"
"8372",22:51:00,21.7,17.2,75,1017.8,16.1,"Variable","5.6","-","N/A",NA,"Mostly Cloudy",0,"2016-05-30 2:51","052921"
"8382",23:51:00,21.7,18.3,81,1017.7,16.1,"Calm","Calm","-","0",NA,"Overcast",0,"2016-05-30 3:51","052922"
"8392",00:51:00,21.7,18.9,84,1017.3,14.5,"Calm","Calm","-","0",NA,"Overcast",0,"2016-05-30 4:51","052923"
"8422",01:51:00,20.6,19.4,93,1016.9,1.2,"Calm","Calm","-","0.73","Rain","Heavy Rain",0,"2016-05-30 5:51","053000"
"8482",02:51:00,21.1,20.6,97,1016.2,3.2,"Calm","Calm","-","0.4","Rain","Rain",0,"2016-05-30 6:51","053001"
"8512",03:51:00,21.1,20.6,97,1015.5,4.8,"Calm","Calm","-","0.09","Rain","Rain",0,"2016-05-30 7:51","053002"
"8562",04:51:00,21.1,20,93,1015.4,2.8,"Calm","Calm","-","0.21","Rain","Heavy Rain",0,"2016-05-30 8:51","053003"
"8602",05:51:00,21.1,20,93,1015.5,6.4,"Calm","Calm","-","0.11","Rain","Rain",0,"2016-05-30 9:51","053004"
"8632",06:51:00,21.1,20,93,1015.2,6.4,"Calm","Calm","-","0.11","Rain","Light Rain",0,"2016-05-30 10:51","053005"
"8692",07:51:00,20,18.9,93,1015.7,8,"Variable","5.6","-","0",NA,"Overcast",0,"2016-05-30 11:51","053006"
"8702",08:51:00,20.6,19.4,93,1016.3,6.4,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-05-30 12:51","053007"
"8713",09:51:00,20.6,18.9,90,1016.2,11.3,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-05-30 13:51","053008"
"8732",10:51:00,22.2,19.4,84,1015.8,11.3,"WNW","9.3","-","N/A",NA,"Mostly Cloudy",290,"2016-05-30 14:51","053009"
"8751",11:51:00,24.4,19.4,74,1014.7,16.1,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-30 15:51","053010"
"8761",12:51:00,25.6,20,71,1014.5,16.1,"Calm","Calm","-","N/A",NA,"Scattered Clouds",0,"2016-05-30 16:51","053011"
"8771",13:51:00,26.1,18.9,64,1014.1,14.5,"Variable","5.6","-","N/A",NA,"Mostly Cloudy",0,"2016-05-30 17:51","053012"
"8781",14:51:00,26.1,19.4,66,1013.8,16.1,"West","9.3","-","N/A",NA,"Clear",260,"2016-05-30 18:51","053013"
"8811",15:51:00,25,20,74,1013.4,14.5,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2016-05-30 19:51","053014"
"8821",16:51:00,25,19.4,71,1013.2,14.5,"SSE","9.3","-","N/A",NA,"Mostly Cloudy",160,"2016-05-30 20:51","053015"
"8831",17:51:00,24.4,18.9,71,1013.4,14.5,"Variable","11.1","-","N/A",NA,"Scattered Clouds",0,"2016-05-30 21:51","053016"
"8841",18:51:00,24.4,19.4,74,1013.3,14.5,"North","-9999","-","N/A",NA,"Clear",0,"2016-05-30 22:51","053017"
"8861",19:51:00,24.4,20,76,1013.8,12.9,"North","-9999","-","N/A",NA,"Mostly Cloudy",0,"2016-05-30 23:51","053018"
"8881",20:51:00,23.9,20,79,1013.9,16.1,"Variable","11.1","-","N/A",NA,"Partly Cloudy",0,"2016-05-31 0:51","053019"
"8891",21:51:00,23.3,19.4,79,1014.1,16.1,"Variable","9.3","-","N/A",NA,"Partly Cloudy",0,"2016-05-31 1:51","053020"
"8911",22:51:00,22.8,19.4,81,1014.5,16.1,"Variable","7.4","-","N/A",NA,"Mostly Cloudy",0,"2016-05-31 2:51","053021"
"8941",23:51:00,22.8,18.9,79,1014.2,16.1,"Variable","9.3","-","N/A",NA,"Mostly Cloudy",0,"2016-05-31 3:51","053022"
"8961",00:51:00,22.2,18.9,81,1013.8,16.1,"Variable","7.4","-","N/A",NA,"Scattered Clouds",0,"2016-05-31 4:51","053023"
"8981",01:51:00,22.8,18.9,79,1013.5,16.1,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-05-31 5:51","053100"
"8991",02:51:00,22.2,18.9,81,1013.4,16.1,"North","-9999","-","N/A",NA,"Overcast",0,"2016-05-31 6:51","053101"
"9011",03:51:00,22.2,18.9,81,1013.3,14.5,"SW","11.1","-","N/A",NA,"Overcast",230,"2016-05-31 7:51","053102"
"9021",04:51:00,22.2,18.9,81,1013.3,14.5,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-05-31 8:51","053103"
"9031",05:51:00,22.2,19.4,84,1013.5,11.3,"Variable","5.6","-","N/A",NA,"Scattered Clouds",0,"2016-05-31 9:51","053104"
"9041",06:51:00,22.2,19.4,84,1013.9,9.7,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-05-31 10:51","053105"
"9051",07:51:00,22.8,18.9,79,1014.3,11.3,"Variable","11.1","-","N/A",NA,"Scattered Clouds",0,"2016-05-31 11:51","053106"
"9061",08:51:00,23.3,18.3,73,1014.7,11.3,"Variable","5.6","-","N/A",NA,"Mostly Cloudy",0,"2016-05-31 12:51","053107"
"9071",09:51:00,24.4,16.1,60,1014.9,12.9,"ENE","9.3","-","N/A",NA,"Mostly Cloudy",60,"2016-05-31 13:51","053108"
"9081",10:51:00,25.6,16.1,56,1015,14.5,"Variable","7.4","-","N/A",NA,"Partly Cloudy",0,"2016-05-31 14:51","053109"
"9091",11:51:00,27.2,16.1,50,1014.7,12.9,"South","7.4","-","N/A",NA,"Clear",170,"2016-05-31 15:51","053110"
"9103",12:51:00,27.8,16.1,49,1014.3,12.9,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2016-05-31 16:51","053111"
"9111",13:51:00,29.4,15.6,43,1013.7,12.9,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2016-05-31 17:51","053112"
"9121",14:51:00,28.3,17.8,53,1013.2,12.9,"Variable","5.6","-","N/A",NA,"Partly Cloudy",0,"2016-05-31 18:51","053113"
"9131",15:51:00,26.7,16.1,52,1013,12.9,"Variable","11.1","-","N/A",NA,"Scattered Clouds",0,"2016-05-31 19:51","053114"
"9141",16:51:00,26.7,15,48,1012.9,12.9,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-05-31 20:51","053115"
"9151",17:51:00,25.6,15,52,1013,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-05-31 21:51","053116"
"9161",18:51:00,25.6,15.6,54,1013.3,12.9,"South","5.6","-","N/A",NA,"Clear",170,"2016-05-31 22:51","053117"
"9171",19:51:00,23.9,17.2,66,1013.8,11.3,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-05-31 23:51","053118"
"9181",20:51:00,23.3,16.7,66,1014,12.9,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-06-01 0:51","053119"
"9191",21:51:00,23.3,17.2,68,1014.6,12.9,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-06-01 1:51","053120"
"9201",22:51:00,23.3,17.8,71,1014.8,12.9,"WSW","11.1","-","N/A",NA,"Clear",250,"2016-06-01 2:51","053121"
"9211",23:51:00,23.3,18.3,73,1015.1,12.9,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-06-01 3:51","053122"
"1774",00:51:00,22.8,18.3,76,1015.3,12.9,"Calm","Calm","-","N/A",NA,"Clear",0,"2016-06-01 4:51","053123"
"2106",01:51:00,22.2,18.3,78,1015.6,11.3,"NE","5.6","-","N/A",NA,"Clear",40,"2016-06-01 5:51","060100"
"3105",02:51:00,21.1,16.7,76,1016,12.9,"ENE","13","-","N/A",NA,"Clear",70,"2016-06-01 6:51","060101"
"4106",03:51:00,21.7,11.7,53,1016.3,16.1,"East","7.4","-","N/A",NA,"Clear",80,"2016-06-01 7:51","060102"
"5105",04:51:00,21.7,10,47,1016.7,16.1,"NE","5.6","-","N/A",NA,"Clear",50,"2016-06-01 8:51","060103"
"6104",05:51:00,21.1,11.1,53,1017.5,12.9,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-06-01 9:51","060104"
"7105",06:51:00,22.2,8.9,43,1018,14.5,"ENE","9.3","-","N/A",NA,"Partly Cloudy",60,"2016-06-01 10:51","060105"
"8105",07:51:00,22.8,10,44,1018.5,14.5,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2016-06-01 11:51","060106"
"9104",08:51:00,23.9,9.4,40,1018.8,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-06-01 12:51","060107"
"10103",09:51:00,25,8.9,36,1019,14.5,"ENE","11.1","-","N/A",NA,"Clear",70,"2016-06-01 13:51","060108"
"11102",10:51:00,25,8.9,36,1019,12.9,"ESE","16.7","-","N/A",NA,"Clear",120,"2016-06-01 14:51","060109"
"12103",11:51:00,26.1,8.9,34,1019.1,12.9,"ENE","14.8","-","N/A",NA,"Clear",70,"2016-06-01 15:51","060110"
"13102",12:51:00,26.7,10,35,1019,12.9,"ENE","14.8","-","N/A",NA,"Clear",70,"2016-06-01 16:51","060111"
"14102",13:51:00,26.7,10,35,1018.8,12.9,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-06-01 17:51","060112"
"15103",14:51:00,27.8,10,33,1018.7,12.9,"East","14.8","-","N/A",NA,"Partly Cloudy",90,"2016-06-01 18:51","060113"
"16102",15:51:00,27.2,8.9,31,1019,12.9,"ENE","14.8","-","N/A",NA,"Scattered Clouds",60,"2016-06-01 19:51","060114"
"1775",16:51:00,26.7,12.2,40,1018.7,12.9,"ENE","13","-","N/A",NA,"Scattered Clouds",60,"2016-06-01 20:51","060115"
"1815",17:51:00,25.6,12.2,43,1018.6,12.9,"SSE","13","-","N/A",NA,"Clear",150,"2016-06-01 21:51","060116"
"1916",18:51:00,24.4,12.2,46,1019.1,12.9,"North","-9999","-","N/A",NA,"Clear",0,"2016-06-01 22:51","060117"
"2015",19:51:00,23.9,11.7,46,1019.3,12.9,"North","-9999","-","N/A",NA,"Clear",0,"2016-06-01 23:51","060118"
"2116",20:51:00,21.7,11.1,51,1020.1,14.5,"SE","5.6","-","N/A",NA,"Clear",140,"2016-06-02 0:51","060119"
"2216",21:51:00,21.1,11.1,53,1020.6,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-06-02 1:51","060120"
"2314",22:51:00,20,11.1,56,1020.9,14.5,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-06-02 2:51","060121"
"2413",23:51:00,19.4,11.7,61,1021.2,14.5,"ENE","7.4","-","N/A",NA,"Clear",60,"2016-06-02 3:51","060122"
"2515",00:51:00,18.9,11.1,60,1021.1,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-06-02 4:51","060123"
"2616",01:51:00,18.3,11.7,65,1020.9,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-06-02 5:51","060200"
"2713",02:51:00,17.8,12.8,73,1020.8,14.5,"ENE","5.6","-","N/A",NA,"Clear",70,"2016-06-02 6:51","060201"
"2813",03:51:00,17.2,12.8,75,1020.5,14.5,"East","7.4","-","N/A",NA,"Clear",80,"2016-06-02 7:51","060202"
"2913",04:51:00,17.2,12.8,75,1020.2,14.5,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-06-02 8:51","060203"
"3013",05:51:00,17.2,12.8,75,1020.7,12.9,"NE","9.3","-","N/A",NA,"Mostly Cloudy",50,"2016-06-02 9:51","060204"
"3110",06:51:00,17.2,13.3,78,1021.1,12.9,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-06-02 10:51","060205"
"3214",07:51:00,17.8,13.3,75,1021,11.3,"NE","11.1","-","N/A",NA,"Scattered Clouds",50,"2016-06-02 11:51","060206"
"3310",08:51:00,18.9,13.3,70,1021.2,11.3,"Variable","9.3","-","N/A",NA,"Partly Cloudy",0,"2016-06-02 12:51","060207"
"3414",09:51:00,19.4,13.3,68,1021.1,11.3,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-06-02 13:51","060208"
"3516",10:51:00,20.6,13.9,65,1021,11.3,"Variable","9.3","-","N/A",NA,"Clear",0,"2016-06-02 14:51","060209"
"3616",11:51:00,21.7,13.9,61,1020.6,11.3,"East","11.1","-","N/A",NA,"Clear",80,"2016-06-02 15:51","060210"
"3716",12:51:00,23.9,14.4,55,1020.3,11.3,"Variable","5.6","-","N/A",NA,"Clear",0,"2016-06-02 16:51","060211"
"3816",13:51:00,24.4,14.4,54,1020,9.7,"Variable","5.6","-","N/A",NA,"Haze",0,"2016-06-02 17:51","060212"
"3916",14:51:00,23.9,14.4,55,1019.5,9.7,"ENE","13","-","N/A",NA,"Haze",70,"2016-06-02 18:51","060213"
"4016",15:51:00,23.3,15,59,1018.9,9.7,"Variable","11.1","-","N/A",NA,"Haze",0,"2016-06-02 19:51","060214"
"4116",16:51:00,23.3,15,59,1018.7,11.3,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-06-02 20:51","060215"
"4216",17:51:00,22.2,15.6,66,1018.3,14.5,"Variable","7.4","-","N/A",NA,"Clear",0,"2016-06-02 21:51","060216"
"4315",18:51:00,20.6,15,70,1018.3,12.9,"Variable","11.1","-","N/A",NA,"Clear",0,"2016-06-02 22:51","060217"
"4413",19:51:00,18.9,15,78,1018.5,11.3,"North","-9999","-","N/A",NA,"Scattered Clouds",0,"2016-06-02 23:51","060218"
"4615",20:51:00,18.3,14.4,78,1018.9,12.9,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-06-03 0:51","060219"
"4714",21:51:00,17.8,14.4,80,1019.2,11.3,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-06-03 1:51","060220"
"4814",22:51:00,17.8,14.4,80,1019.1,11.3,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-06-03 2:51","060221"
"5015",23:51:00,18.3,14.4,78,1019.2,11.3,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-06-03 3:51","060222"
"5114",00:51:00,18.3,14.4,78,1019.2,11.3,"Variable","7.4","-","N/A",NA,"Overcast",0,"2016-06-03 4:51","060223"
"5216",01:51:00,17.8,13.9,78,1018.7,12.9,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-06-03 5:51","060300"
"5314",02:51:00,17.8,13.9,78,1018.2,14.5,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-06-03 6:51","060301"
"5414",03:51:00,17.8,14.4,80,1017.9,12.9,"SSW","5.6","-","N/A",NA,"Overcast",210,"2016-06-03 7:51","060302"
"5515",04:51:00,18.3,14.4,78,1018,12.9,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-06-03 8:51","060303"
"5613",05:51:00,17.8,14.4,80,1018.1,11.3,"ENE","7.4","-","N/A",NA,"Overcast",70,"2016-06-03 9:51","060304"
"5816",06:51:00,17.8,14.4,80,1018.3,8,"East","7.4","-","N/A",NA,"Haze",80,"2016-06-03 10:51","060305"
"5915",07:51:00,17.8,15,84,1018.3,6.4,"Calm","Calm","-","0.01",NA,"Haze",0,"2016-06-03 11:51","060306"
"6215",08:51:00,17.2,15,87,1018.5,4.8,"Calm","Calm","-","0.02","Rain","Light Rain",0,"2016-06-03 12:51","060307"
"6715",09:51:00,17.8,16.1,90,1018.3,4.8,"Calm","Calm","-","0.01",NA,"Overcast",0,"2016-06-03 13:51","060308"
"6814",10:51:00,18.3,16.7,90,1018.3,4.8,"Calm","Calm","-","N/A",NA,"Overcast",0,"2016-06-03 14:51","060309"
"6915",11:51:00,18.9,16.7,87,1018.2,4.8,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-06-03 15:51","060310"
"7014",12:51:00,18.9,16.7,87,1018,6.4,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-06-03 16:51","060311"
"7215",13:51:00,19.4,16.7,84,1017.8,8,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-06-03 17:51","060312"
"7316",14:51:00,20,16.1,78,1017.2,9.7,"Variable","5.6","-","N/A",NA,"Haze",0,"2016-06-03 18:51","060313"
"7416",15:51:00,19.4,16.7,84,1017.3,8,"Calm","Calm","-","0",NA,"Haze",0,"2016-06-03 19:51","060314"
"7514",16:51:00,20.6,16.7,78,1016.9,9.7,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-06-03 20:51","060315"
"7614",17:51:00,21.1,16.1,73,1016.6,8,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-06-03 21:51","060316"
"7913",18:51:00,21.1,16.7,76,1016.8,9.7,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-06-03 22:51","060317"
"8015",19:51:00,20.6,16.1,75,1016.7,9.7,"Calm","Calm","-","N/A",NA,"Haze",0,"2016-06-03 23:51","060318"
"8114",20:51:00,20,16.1,78,1016.6,12.9,"Variable","5.6","-","N/A",NA,"Overcast",0,"2016-06-04 0:51","060319"
"8315",21:51:00,20,16.7,81,1016.9,11.3,"WSW","7.4","-","N/A",NA,"Overcast",250,"2016-06-04 1:51","060320"
